arch	circuit	script_params	vtr_flow_elapsed_time	error	odin_synth_time	max_odin_mem	abc_depth	abc_synth_time	abc_cec_time	abc_sec_time	max_abc_mem	ace_time	max_ace_mem	num_clb	num_io	num_memories	num_mult	vpr_status	vpr_revision	vpr_build_info	vpr_compiler	vpr_compiled	hostname	rundir	max_vpr_mem	num_primary_inputs	num_primary_outputs	num_pre_packed_nets	num_pre_packed_blocks	num_netlist_clocks	num_post_packed_nets	num_post_packed_blocks	device_width	device_height	device_grid_tiles	device_limiting_resources	device_name	pack_time	placed_wirelength_est	place_time	place_quench_time	placed_CPD_est	placed_setup_TNS_est	placed_setup_WNS_est	placed_geomean_nonvirtual_intradomain_critical_path_delay_est	place_delay_matrix_lookup_time	place_quench_timing_analysis_time	place_quench_sta_time	place_total_timing_analysis_time	place_total_sta_time	min_chan_width	routed_wirelength	min_chan_width_route_success_iteration	logic_block_area_total	logic_block_area_used	min_chan_width_routing_area_total	min_chan_width_routing_area_per_tile	min_chan_width_route_time	min_chan_width_total_timing_analysis_time	min_chan_width_total_sta_time	crit_path_routed_wirelength	crit_path_route_success_iteration	crit_path_total_nets_routed	crit_path_total_connections_routed	crit_path_total_heap_pushes	crit_path_total_heap_pops	critical_path_delay	geomean_nonvirtual_intradomain_critical_path_delay	setup_TNS	setup_WNS	hold_TNS	hold_WNS	crit_path_routing_area_total	crit_path_routing_area_per_tile	router_lookahead_computation_time	crit_path_route_time	crit_path_total_timing_analysis_time	crit_path_total_sta_time	total_power	routing_power_perc	clock_power_perc	tile_power_perc	
k6_N10_I40_Fi6_L4_frac0_ff1_C25_45nm.xml	diffeq1.v	common	37.75		0.04	9436	15	0.32	-1	-1	34532	-1	-1	52	162	0	5	success	v8.0.0-3684-g44d092b7d-dirty	Release VTR_ASSERT_LEVEL=2	GNU 7.5.0 on Linux-4.15.0-60-generic x86_64	2021-05-28T15:22:43	betzgrp-wintermute.eecg.utoronto.ca	/home/ahmadi55/vtr-verilog-to-routing	75648	162	96	999	932	1	707	315	16	16	256	mult_36	auto	0.15	5590	0.93	0.01	21.2802	-1868.32	-21.2802	21.2802	0.45	0.00378349	0.00349535	0.460824	0.413987	70	21037	40	1.21132e+07	4.78249e+06	1.03873e+06	4057.55	32.39	1.46232	1.32896	16485	15	3101	7223	4603870	1038058	25.5497	25.5497	-2248.31	-25.5497	0	0	1.30452e+06	5095.77	0.23	0.71	0.0776676	0.0723955	0.008143	0.4894	0.017	0.4936	
k6_N10_I40_Fi6_L4_frac0_ff1_C25_45nm.xml	diffeq2.v	common	22.74		0.03	8680	14	0.32	-1	-1	33476	-1	-1	37	66	0	7	success	v8.0.0-3684-g44d092b7d-dirty	Release VTR_ASSERT_LEVEL=2	GNU 7.5.0 on Linux-4.15.0-60-generic x86_64	2021-05-28T15:22:43	betzgrp-wintermute.eecg.utoronto.ca	/home/ahmadi55/vtr-verilog-to-routing	69496	66	96	719	590	1	552	206	18	18	324	mult_36	auto	0.18	5062	0.41	0.00	16.6884	-979.713	-16.6884	16.6884	0.63	0.00155623	0.00143163	0.199359	0.181218	52	18697	36	1.57076e+07	4.76608e+06	1.00459e+06	3100.59	17.72	0.641485	0.590239	15066	18	3110	7839	5098703	1188633	20.3777	20.3777	-1217.31	-20.3777	0	0	1.32187e+06	4079.86	0.25	0.76	0.0747445	0.0700048	0.009051	0.4069	0.02003	0.5731	
k6_N10_I40_Fi6_L4_frac0_ff1_C25_45nm.xml	LU8PEEng.v	common	1537.53		21.70	227920	129	276.91	-1	-1	100808	-1	-1	2653	114	44	8	success	v8.0.0-3684-g44d092b7d-dirty	Release VTR_ASSERT_LEVEL=2	GNU 7.5.0 on Linux-4.15.0-60-generic x86_64	2021-05-28T15:22:43	betzgrp-wintermute.eecg.utoronto.ca	/home/ahmadi55/vtr-verilog-to-routing	675408	114	102	29578	29304	1	15556	2921	62	62	3844	clb	auto	14.60	238319	59.77	0.34	85.7478	-58794.9	-85.7478	85.7478	26.79	0.0552781	0.0470557	9.51387	6.89063	132	699765	22	2.30929e+08	1.70261e+08	3.06624e+07	7976.69	976.47	37.2112	28.2668	612698	19	50484	220821	153290641	32465188	106.034	106.034	-77098.2	-106.034	-23.9016	-0.178312	3.92624e+07	10213.9	14.24	34.26	4.00138	3.29711	0.12	0.6186	0.01022	0.3712	
k6_N10_I40_Fi6_L4_frac0_ff1_C25_45nm.xml	LU32PEEng.v	common	12807.85		177.47	770764	128	1445.13	-1	-1	298628	-1	-1	9189	114	167	32	success	v8.0.0-3684-g44d092b7d-dirty	Release VTR_ASSERT_LEVEL=2	GNU 7.5.0 on Linux-4.15.0-60-generic x86_64	2021-05-28T15:22:43	betzgrp-wintermute.eecg.utoronto.ca	/home/ahmadi55/vtr-verilog-to-routing	2255696	114	102	102506	101104	1	54863	9604	113	113	12769	clb	auto	54.37	1107230	554.67	3.12	81.6751	-383478	-81.6751	81.6751	94.91	0.2958	0.211337	42.9723	31.2456	166	2719901	35	7.84268e+08	5.99369e+08	1.27798e+08	10008.4	9799.71	150.734	115.44	2440713	14	160248	749609	682949007	157551643	99.8026	99.8026	-551676	-99.8026	-30.8936	-0.180322	1.62508e+08	12726.7	54.89	191.69	13.0492	10.828	0.4756	0.6528	0.009461	0.3377	
k6_N10_I40_Fi6_L4_frac0_ff1_C25_45nm.xml	mcml.v	common	13725.97		66.59	954544	75	9006.53	-1	-1	447612	-1	-1	8825	36	159	27	success	v8.0.0-3684-g44d092b7d-dirty	Release VTR_ASSERT_LEVEL=2	GNU 7.5.0 on Linux-4.15.0-60-generic x86_64	2021-05-28T15:22:43	betzgrp-wintermute.eecg.utoronto.ca	/home/ahmadi55/vtr-verilog-to-routing	2173548	36	33	134466	132924	1	42869	9080	111	111	12321	clb	auto	32.70	577761	347.68	2.00	65.3292	-312664	-65.3292	65.3292	85.57	0.207815	0.154977	36.6956	28.2287	124	1495060	32	7.58755e+08	5.73391e+08	9.52606e+07	7731.56	3537.65	129.673	103.426	1356455	15	129394	480496	335682548	70866632	78.0836	78.0836	-462886	-78.0836	-0.324988	-0.0304031	1.20267e+08	9761.15	43.24	76.86	10.0063	8.53946	0.3649	0.5557	0.01257	0.4317	
k6_N10_I40_Fi6_L4_frac0_ff1_C25_45nm.xml	mkDelayWorker32B.v	common	87.41		0.89	79112	5	9.06	-1	-1	52600	-1	-1	503	506	47	0	success	v8.0.0-3684-g44d092b7d-dirty	Release VTR_ASSERT_LEVEL=2	GNU 7.5.0 on Linux-4.15.0-60-generic x86_64	2021-05-28T15:22:43	betzgrp-wintermute.eecg.utoronto.ca	/home/ahmadi55/vtr-verilog-to-routing	278924	506	553	3285	3838	1	3022	1609	50	50	2500	memory	auto	2.69	14270	5.14	0.03	6.0886	-1905.25	-6.0886	6.0886	17.66	0.011868	0.0107667	2.55658	2.29119	38	26044	13	1.47946e+08	5.28654e+07	6.57953e+06	2631.81	30.21	7.18084	6.57549	25175	10	2984	3820	4945865	1278381	7.05737	7.05737	-2451.84	-7.05737	-3.4799	-0.295467	8.28755e+06	3315.02	3.79	1.84	0.649017	0.611034	0.1716	0.1498	0.03602	0.8142	
k6_N10_I40_Fi6_L4_frac0_ff1_C25_45nm.xml	mkPktMerge.v	common	25.72		0.15	17272	2	0.10	-1	-1	33676	-1	-1	32	311	15	0	success	v8.0.0-3684-g44d092b7d-dirty	Release VTR_ASSERT_LEVEL=2	GNU 7.5.0 on Linux-4.15.0-60-generic x86_64	2021-05-28T15:22:43	betzgrp-wintermute.eecg.utoronto.ca	/home/ahmadi55/vtr-verilog-to-routing	90228	311	156	972	1128	1	953	514	28	28	784	memory	auto	0.30	8208	0.87	0.01	3.86707	-4326.41	-3.86707	3.86707	2.09	0.00248205	0.00209312	0.375217	0.312554	34	17000	29	4.25198e+07	9.94461e+06	1.78976e+06	2282.86	16.21	1.71471	1.49915	15794	10	2860	3353	3897624	1129469	4.44904	4.44904	-5122.31	-4.44904	-18.866	-0.339827	2.20520e+06	2812.76	0.80	1.00	0.145041	0.134431	0.08268	0.1633	0.01687	0.8198	
k6_N10_I40_Fi6_L4_frac0_ff1_C25_45nm.xml	mkSMAdapter4B.v	common	68.86		0.37	32292	7	3.64	-1	-1	37824	-1	-1	193	193	5	0	success	v8.0.0-3684-g44d092b7d-dirty	Release VTR_ASSERT_LEVEL=2	GNU 7.5.0 on Linux-4.15.0-60-generic x86_64	2021-05-28T15:22:43	betzgrp-wintermute.eecg.utoronto.ca	/home/ahmadi55/vtr-verilog-to-routing	84872	193	205	2232	2437	1	1216	596	20	20	400	memory	auto	0.74	9579	1.66	0.01	5.06551	-2841.36	-5.06551	5.06551	0.86	0.00287415	0.00241906	0.558474	0.447339	74	37477	45	2.07112e+07	1.31415e+07	1.75694e+06	4392.34	52.20	1.96446	1.65862	31414	13	5035	14243	11406168	2329034	6.79008	6.79008	-3760.26	-6.79008	-6.33113	-0.340786	2.19734e+06	5493.34	0.72	2.14	0.182974	0.166815	0.02669	0.3262	0.02752	0.6462	
k6_N10_I40_Fi6_L4_frac0_ff1_C25_45nm.xml	or1200.v	common	229.65		0.58	41156	27	6.28	-1	-1	43848	-1	-1	308	385	2	1	success	v8.0.0-3684-g44d092b7d-dirty	Release VTR_ASSERT_LEVEL=2	GNU 7.5.0 on Linux-4.15.0-60-generic x86_64	2021-05-28T15:22:43	betzgrp-wintermute.eecg.utoronto.ca	/home/ahmadi55/vtr-verilog-to-routing	136524	385	394	3979	4310	1	2332	1090	27	27	729	io	auto	1.39	33128	4.64	0.03	15.4413	-13706.1	-15.4413	15.4413	2.31	0.00762408	0.00674258	1.43252	1.16914	118	100687	28	3.93038e+07	1.80914e+07	5.02598e+06	6894.35	194.86	4.80003	4.12523	83433	12	8651	35375	21909176	4317408	18.1615	18.1615	-15864.1	-18.1615	0	0	6.34295e+06	8700.89	1.64	4.71	0.638741	0.579676	0.0251	0.6189	0.02745	0.3537	
k6_N10_I40_Fi6_L4_frac0_ff1_C25_45nm.xml	raygentop.v	common	58.68		0.39	33456	8	2.33	-1	-1	40452	-1	-1	164	214	0	9	success	v8.0.0-3684-g44d092b7d-dirty	Release VTR_ASSERT_LEVEL=2	GNU 7.5.0 on Linux-4.15.0-60-generic x86_64	2021-05-28T15:22:43	betzgrp-wintermute.eecg.utoronto.ca	/home/ahmadi55/vtr-verilog-to-routing	86328	214	305	2625	2741	1	1486	692	22	22	484	mult_36	auto	0.64	12556	1.90	0.02	4.53445	-2654.23	-4.53445	4.53445	1.34	0.00350785	0.00293853	0.624509	0.526312	72	43174	30	2.50602e+07	1.24026e+07	2.12197e+06	4384.24	40.08	1.9073	1.66677	36321	14	5460	14330	9920335	2067629	6.58633	6.58633	-3649.88	-6.58633	0	0	2.66062e+06	5497.15	0.90	2.57	0.322976	0.298143	0.02324	0.6058	0.03834	0.3558	
k6_N10_I40_Fi6_L4_frac0_ff1_C25_45nm.xml	sha.v	common	670.39		1.24	38584	20	590.99	-1	-1	95296	-1	-1	260	38	0	0	success	v8.0.0-3684-g44d092b7d-dirty	Release VTR_ASSERT_LEVEL=2	GNU 7.5.0 on Linux-4.15.0-60-generic x86_64	2021-05-28T15:22:43	betzgrp-wintermute.eecg.utoronto.ca	/home/ahmadi55/vtr-verilog-to-routing	99336	38	36	3404	3440	1	1303	334	21	21	441	clb	auto	1.16	15115	1.62	0.01	13.9352	-4868.35	-13.9352	13.9352	1.27	0.00406179	0.00339914	0.63251	0.45247	110	61748	45	2.24358e+07	1.40124e+07	2.74485e+06	6224.15	57.50	2.7737	2.23548	49451	12	4327	21242	9160745	2109448	17.678	17.678	-5949.78	-17.678	0	0	3.48714e+06	7907.35	0.80	1.58	0.211547	0.189817	0.01386	0.6166	0.03063	0.3527	
k6_N10_I40_Fi6_L4_frac0_ff1_C30_45nm.xml	bgm.v	common	1934.58		24.48	393028	22	501.53	-1	-1	152656	-1	-1	3228	257	0	11	success	v8.0.0-3684-g44d092b7d-dirty	Release VTR_ASSERT_LEVEL=2	GNU 7.5.0 on Linux-4.15.0-60-generic x86_64	2021-05-28T15:22:43	betzgrp-wintermute.eecg.utoronto.ca	/home/ahmadi55/vtr-verilog-to-routing	790680	257	32	32168	31683	1	18857	3528	68	68	4624	clb	auto	14.51	268385	76.98	0.56	18.478	-25466.3	-18.478	18.478	34.06	0.0740907	0.0535879	8.94227	6.53109	136	904826	32	2.79226e+08	1.78325e+08	3.79620e+07	8209.78	1099.45	46.9223	36.6667	797049	14	71685	352993	206768076	41100414	21.9591	21.9591	-29771.1	-21.9591	0	0	4.82717e+07	10439.4	16.17	42.41	3.87416	3.29193	0.2297	0.6474	0.02331	0.3293	
k6_N10_I40_Fi6_L4_frac0_ff1_C30_45nm.xml	blob_merge.v	common	396.98		0.48	59784	18	83.64	-1	-1	67772	-1	-1	688	36	0	0	success	v8.0.0-3684-g44d092b7d-dirty	Release VTR_ASSERT_LEVEL=2	GNU 7.5.0 on Linux-4.15.0-60-generic x86_64	2021-05-28T15:22:43	betzgrp-wintermute.eecg.utoronto.ca	/home/ahmadi55/vtr-verilog-to-routing	197748	36	100	6600	6700	1	2849	824	33	33	1089	clb	auto	2.51	49926	5.51	0.04	9.74332	-2828.66	-9.74332	9.74332	3.39	0.0105091	0.00883079	1.67913	1.24167	124	182074	24	6.0475e+07	3.70792e+07	7.92054e+06	7273.22	270.32	5.81815	4.62085	155641	10	10302	65974	41721423	7978459	13.2973	13.2973	-3512.32	-13.2973	0	0	1.00231e+07	9203.91	2.67	7.78	0.584907	0.519357	0.03406	0.5893	0.04116	0.3695	
k6_N10_I40_Fi6_L4_frac0_ff1_C30_45nm.xml	boundtop.v	common	9.14		0.79	47360	2	0.56	-1	-1	37068	-1	-1	89	114	0	0	success	v8.0.0-3684-g44d092b7d-dirty	Release VTR_ASSERT_LEVEL=2	GNU 7.5.0 on Linux-4.15.0-60-generic x86_64	2021-05-28T15:22:43	betzgrp-wintermute.eecg.utoronto.ca	/home/ahmadi55/vtr-verilog-to-routing	67032	114	192	455	647	1	308	395	14	14	196	clb	auto	0.10	870	0.43	0.00	1.96712	-244.918	-1.96712	1.96712	0.55	0.000581498	0.000512359	0.119426	0.102902	36	3746	31	9.20055e+06	4.79657e+06	427814.	2182.73	3.23	0.365875	0.324	3034	11	691	1074	288878	87604	2.51326	2.51326	-314.273	-2.51326	0	0	528560.	2696.73	0.15	0.11	0.0378534	0.0314789	0.007582	0.5273	0.09693	0.3758	
k6_N10_I40_Fi6_L4_frac0_ff1_C30_45nm.xml	ch_intrinsics.v	common	6.32		0.05	9664	3	0.22	-1	-1	36192	-1	-1	70	99	1	0	success	v8.0.0-3684-g44d092b7d-dirty	Release VTR_ASSERT_LEVEL=2	GNU 7.5.0 on Linux-4.15.0-60-generic x86_64	2021-05-28T15:22:43	betzgrp-wintermute.eecg.utoronto.ca	/home/ahmadi55/vtr-verilog-to-routing	65316	99	130	363	493	1	254	300	12	12	144	clb	auto	0.08	688	0.37	0.00	2.12566	-232.722	-2.12566	2.12566	0.30	0.000577658	0.000495062	0.0994819	0.0847366	36	3585	36	5.66058e+06	4.32058e+06	292866.	2033.79	3.56	0.343755	0.300166	2649	13	716	1059	374372	118224	2.87659	2.87659	-288.405	-2.87659	0	0	363034.	2521.07	0.06	0.07	0.0159585	0.0145003	0.008061	0.3372	0.06155	0.6013	
k6_N10_I40_Fi6_L4_frac0_ff1_C30_45nm.xml	diffeq1.v	common	34.34		0.04	9544	15	0.43	-1	-1	34608	-1	-1	52	162	0	5	success	v8.0.0-3684-g44d092b7d-dirty	Release VTR_ASSERT_LEVEL=2	GNU 7.5.0 on Linux-4.15.0-60-generic x86_64	2021-05-28T15:22:43	betzgrp-wintermute.eecg.utoronto.ca	/home/ahmadi55/vtr-verilog-to-routing	75868	162	96	999	932	1	707	315	16	16	256	mult_36	auto	0.23	5668	1.00	0.01	21.4735	-1887.32	-21.4735	21.4735	0.71	0.00297873	0.00272244	0.433742	0.386805	78	20578	49	1.21132e+07	4.78249e+06	1.12442e+06	4392.25	27.60	1.14085	1.02999	16103	18	3330	7589	4749967	1196370	24.8872	24.8872	-2177	-24.8872	0	0	1.42200e+06	5554.70	0.25	0.73	0.0858844	0.0798953	0.008484	0.4931	0.01774	0.4891	
k6_N10_I40_Fi6_L4_frac0_ff1_C30_45nm.xml	diffeq2.v	common	23.56		0.05	8764	14	0.33	-1	-1	33520	-1	-1	37	66	0	7	success	v8.0.0-3684-g44d092b7d-dirty	Release VTR_ASSERT_LEVEL=2	GNU 7.5.0 on Linux-4.15.0-60-generic x86_64	2021-05-28T15:22:43	betzgrp-wintermute.eecg.utoronto.ca	/home/ahmadi55/vtr-verilog-to-routing	69724	66	96	719	590	1	552	206	18	18	324	mult_36	auto	0.17	4933	0.52	0.00	17.0051	-992.015	-17.0051	17.0051	0.98	0.00143051	0.00132509	0.258932	0.234972	48	19967	45	1.57076e+07	4.76608e+06	939888.	2900.89	17.06	0.843577	0.773941	14864	19	3022	7135	4639246	1059891	20.3666	20.3666	-1258.38	-20.3666	0	0	1.20625e+06	3722.98	0.36	0.95	0.0987349	0.0930119	0.008808	0.3934	0.0197	0.5869	
k6_N10_I40_Fi6_L4_frac0_ff1_C30_45nm.xml	LU8PEEng.v	common	1757.11		21.02	228052	129	260.88	-1	-1	100832	-1	-1	2652	114	44	8	success	v8.0.0-3684-g44d092b7d-dirty	Release VTR_ASSERT_LEVEL=2	GNU 7.5.0 on Linux-4.15.0-60-generic x86_64	2021-05-28T15:22:43	betzgrp-wintermute.eecg.utoronto.ca	/home/ahmadi55/vtr-verilog-to-routing	682336	114	102	29578	29304	1	15483	2920	62	62	3844	clb	auto	12.60	241253	64.76	0.38	82.281	-61287.4	-82.281	82.281	26.40	0.0663383	0.0474704	9.792	7.24822	136	701322	21	2.30929e+08	1.70207e+08	3.15099e+07	8197.17	1215.63	36.7256	28.1243	604540	17	49111	215176	155811103	33845178	103.7	103.7	-78722.9	-103.7	-30.7648	-0.209091	4.00754e+07	10425.4	12.20	41.52	4.11992	3.40395	0.1258	0.5994	0.01016	0.3904	
k6_N10_I40_Fi6_L4_frac0_ff1_C30_45nm.xml	LU32PEEng.v	common	16531.15		165.45	770928	128	1445.70	-1	-1	298520	-1	-1	9188	114	167	32	success	v8.0.0-3684-g44d092b7d-dirty	Release VTR_ASSERT_LEVEL=2	GNU 7.5.0 on Linux-4.15.0-60-generic x86_64	2021-05-28T15:22:43	betzgrp-wintermute.eecg.utoronto.ca	/home/ahmadi55/vtr-verilog-to-routing	2269964	114	102	102506	101104	1	54700	9603	113	113	12769	clb	auto	49.77	1136215	544.62	3.00	85.4269	-367797	-85.4269	85.4269	96.56	0.254543	0.211568	40.8055	30.4916	174	2741998	43	7.84268e+08	5.99315e+08	1.34059e+08	10498.7	13486.80	173.319	134.77	2468396	15	155381	712541	783026635	184507051	100.296	100.296	-538888	-100.296	-23.8606	-0.175894	1.68875e+08	13225.4	81.73	239.68	14.505	12.074	0.5042	0.638	0.009076	0.3529	
k6_N10_I40_Fi6_L4_frac0_ff1_C30_45nm.xml	mcml.v	common	15730.35		68.01	954640	75	8973.96	-1	-1	447748	-1	-1	8832	36	159	27	success	v8.0.0-3684-g44d092b7d-dirty	Release VTR_ASSERT_LEVEL=2	GNU 7.5.0 on Linux-4.15.0-60-generic x86_64	2021-05-28T15:22:43	betzgrp-wintermute.eecg.utoronto.ca	/home/ahmadi55/vtr-verilog-to-routing	2177868	36	33	134466	132924	1	42882	9087	111	111	12321	clb	auto	40.72	575383	333.16	2.06	65.1503	-329093	-65.1503	65.1503	91.84	0.183557	0.154331	34.5001	26.5848	118	1468934	41	7.58755e+08	5.73769e+08	9.13958e+07	7417.89	5581.45	127.686	101.87	1305892	14	132567	476873	306077247	66481924	75.5528	75.5528	-494652	-75.5528	-0.437746	-0.0292962	1.15094e+08	9341.25	38.23	75.71	10.9264	9.33589	0.3613	0.5344	0.01285	0.4528	
k6_N10_I40_Fi6_L4_frac0_ff1_C30_45nm.xml	mkDelayWorker32B.v	common	88.22		1.15	79248	5	10.15	-1	-1	52408	-1	-1	503	506	47	0	success	v8.0.0-3684-g44d092b7d-dirty	Release VTR_ASSERT_LEVEL=2	GNU 7.5.0 on Linux-4.15.0-60-generic x86_64	2021-05-28T15:22:43	betzgrp-wintermute.eecg.utoronto.ca	/home/ahmadi55/vtr-verilog-to-routing	279120	506	553	3285	3838	1	3016	1609	50	50	2500	memory	auto	2.92	14617	5.22	0.04	5.95013	-1725.14	-5.95013	5.95013	16.72	0.0118079	0.0106749	2.57931	2.30563	38	26391	12	1.47946e+08	5.28654e+07	6.57953e+06	2631.81	31.09	7.3727	6.74544	25316	9	2825	3915	4709194	1204654	7.41286	7.41286	-2148.97	-7.41286	-5.50122	-0.29436	8.28755e+06	3315.02	3.14	1.72	0.617197	0.581025	0.1638	0.1516	0.03678	0.8116	
k6_N10_I40_Fi6_L4_frac0_ff1_C30_45nm.xml	mkPktMerge.v	common	23.80		0.14	17412	2	0.13	-1	-1	33668	-1	-1	32	311	15	0	success	v8.0.0-3684-g44d092b7d-dirty	Release VTR_ASSERT_LEVEL=2	GNU 7.5.0 on Linux-4.15.0-60-generic x86_64	2021-05-28T15:22:43	betzgrp-wintermute.eecg.utoronto.ca	/home/ahmadi55/vtr-verilog-to-routing	90500	311	156	972	1128	1	953	514	28	28	784	memory	auto	0.46	8131	0.85	0.01	3.83422	-4302.54	-3.83422	3.83422	2.10	0.00253114	0.00216283	0.367696	0.310088	36	17082	43	4.25198e+07	9.94461e+06	1.86960e+06	2384.70	13.02	1.41999	1.24014	15405	11	2877	3301	3750311	1031105	4.2958	4.2958	-4930.95	-4.2958	-13.4593	-0.339827	2.30301e+06	2937.52	0.98	1.08	0.172151	0.157725	0.08543	0.1638	0.01725	0.8189	
k6_N10_I40_Fi6_L4_frac0_ff1_C30_45nm.xml	mkSMAdapter4B.v	common	61.77		0.40	32384	7	2.99	-1	-1	37864	-1	-1	193	193	5	0	success	v8.0.0-3684-g44d092b7d-dirty	Release VTR_ASSERT_LEVEL=2	GNU 7.5.0 on Linux-4.15.0-60-generic x86_64	2021-05-28T15:22:43	betzgrp-wintermute.eecg.utoronto.ca	/home/ahmadi55/vtr-verilog-to-routing	84404	193	205	2232	2437	1	1204	596	20	20	400	memory	auto	0.71	9660	1.61	0.01	5.16429	-2983.55	-5.16429	5.16429	0.92	0.0028899	0.00246216	0.546999	0.443726	74	35110	36	2.07112e+07	1.31415e+07	1.75694e+06	4392.34	46.35	2.19702	1.88073	30023	12	4681	12900	9922754	2047720	7.06773	7.06773	-3889.18	-7.06773	-9.83354	-0.341744	2.19734e+06	5493.34	0.71	2.07	0.213879	0.195275	0.0258	0.3193	0.02739	0.6533	
k6_N10_I40_Fi6_L4_frac0_ff1_C30_45nm.xml	or1200.v	common	228.37		0.49	41332	27	6.89	-1	-1	43664	-1	-1	309	385	2	1	success	v8.0.0-3684-g44d092b7d-dirty	Release VTR_ASSERT_LEVEL=2	GNU 7.5.0 on Linux-4.15.0-60-generic x86_64	2021-05-28T15:22:43	betzgrp-wintermute.eecg.utoronto.ca	/home/ahmadi55/vtr-verilog-to-routing	136516	385	394	3979	4310	1	2324	1091	27	27	729	io	auto	1.21	31709	3.82	0.03	15.285	-13256.2	-15.285	15.285	1.97	0.00719244	0.00641173	1.12687	0.942326	112	99599	30	3.93038e+07	1.81452e+07	4.78672e+06	6566.14	194.24	5.22389	4.58539	83038	12	8686	35306	22050785	4415646	18.1228	18.1228	-15319.9	-18.1228	0	0	6.07132e+06	8328.29	1.80	4.87	0.563683	0.506744	0.02504	0.5951	0.02651	0.3784	
k6_N10_I40_Fi6_L4_frac0_ff1_C30_45nm.xml	raygentop.v	common	63.92		0.42	33476	8	1.48	-1	-1	40516	-1	-1	164	214	0	9	success	v8.0.0-3684-g44d092b7d-dirty	Release VTR_ASSERT_LEVEL=2	GNU 7.5.0 on Linux-4.15.0-60-generic x86_64	2021-05-28T15:22:43	betzgrp-wintermute.eecg.utoronto.ca	/home/ahmadi55/vtr-verilog-to-routing	86740	214	305	2625	2741	1	1485	692	22	22	484	mult_36	auto	0.85	12307	2.70	0.03	4.53666	-2686.57	-4.53666	4.53666	1.43	0.0094646	0.00844515	0.98995	0.840819	70	42620	30	2.50602e+07	1.24026e+07	2.07987e+06	4297.25	46.44	2.4948	2.18495	34895	12	5706	14530	9806502	2080527	5.85974	5.85974	-3511.62	-5.85974	0	0	2.60933e+06	5391.18	0.68	1.54	0.151924	0.140348	0.02497	0.589	0.03882	0.3722	
k6_N10_I40_Fi6_L4_frac0_ff1_C30_45nm.xml	sha.v	common	648.38		0.86	38440	20	579.30	-1	-1	95320	-1	-1	260	38	0	0	success	v8.0.0-3684-g44d092b7d-dirty	Release VTR_ASSERT_LEVEL=2	GNU 7.5.0 on Linux-4.15.0-60-generic x86_64	2021-05-28T15:22:43	betzgrp-wintermute.eecg.utoronto.ca	/home/ahmadi55/vtr-verilog-to-routing	97348	38	36	3404	3440	1	1302	334	21	21	441	clb	auto	1.17	15196	1.45	0.01	14.2553	-4973.93	-14.2553	14.2553	1.28	0.00378306	0.00317643	0.552631	0.403953	110	59637	29	2.24358e+07	1.40124e+07	2.74485e+06	6224.15	44.57	2.53542	2.05171	48296	11	4271	20330	8942929	2064469	18.4137	18.4137	-5948.64	-18.4137	0	0	3.48714e+06	7907.35	0.92	2.34	0.365758	0.320405	0.01413	0.5938	0.02893	0.3773	
k6_N10_I40_Fi6_L4_frac0_ff1_C35_45nm.xml	bgm.v	common	2289.90		25.84	393100	22	464.03	-1	-1	152660	-1	-1	3237	257	0	11	success	v8.0.0-3684-g44d092b7d-dirty	Release VTR_ASSERT_LEVEL=2	GNU 7.5.0 on Linux-4.15.0-60-generic x86_64	2021-05-28T15:22:43	betzgrp-wintermute.eecg.utoronto.ca	/home/ahmadi55/vtr-verilog-to-routing	807348	257	32	32168	31683	1	18806	3537	69	69	4761	clb	auto	13.61	260889	86.08	0.68	17.8703	-25538.4	-17.8703	17.8703	34.14	0.0777699	0.0565948	9.94638	7.41026	128	894278	45	2.85477e+08	1.7881e+08	3.71266e+07	7798.07	1475.19	43.0959	33.5832	797407	14	75229	368483	222811726	44281981	21.7827	21.7827	-30032.3	-21.7827	0	0	4.69821e+07	9868.13	21.53	45.59	4.36641	3.76657	0.2364	0.6196	0.02282	0.3576	
k6_N10_I40_Fi6_L4_frac0_ff1_C35_45nm.xml	blob_merge.v	common	444.72		0.64	59940	18	85.78	-1	-1	67856	-1	-1	691	36	0	0	success	v8.0.0-3684-g44d092b7d-dirty	Release VTR_ASSERT_LEVEL=2	GNU 7.5.0 on Linux-4.15.0-60-generic x86_64	2021-05-28T15:22:43	betzgrp-wintermute.eecg.utoronto.ca	/home/ahmadi55/vtr-verilog-to-routing	197216	36	100	6600	6700	1	2856	827	33	33	1089	clb	auto	2.58	50841	7.20	0.05	10.1403	-2915.53	-10.1403	10.1403	3.61	0.0150903	0.010325	2.19304	1.63452	124	184888	34	6.0475e+07	3.72409e+07	7.92054e+06	7273.22	307.09	7.50511	6.00433	156511	11	10324	65085	40823449	7818274	13.5409	13.5409	-3416.59	-13.5409	0	0	1.00231e+07	9203.91	3.85	8.25	0.717286	0.622826	0.03512	0.5677	0.03924	0.3931	
